in_cbsa,CBSA Title,STATE,category,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_0_perc,bin_1_perc,bin_2_perc,bin_3_perc,bin_4_perc,bin_5_perc,bin_6_perc,bin_7_perc
1,"London, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.8571428571428571,0.11428571428571428,0.0,0.02857142857142857,0.0,0.0,0.0,0.0
1,"London, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.02857142857142857,0.9428571428571428,0.02857142857142857,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.3125,0.375,0.3125,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.4375,0.5625,0.0,0.0,0.0,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.5625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.3125,0.5625,0.125,0.0,0.0,0.0,0.0
1,"Frankfort, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.25,0.25,0.25,0.125,0.0625,0.0625,0.0,0.0
1,"Frankfort, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0625,0.0625,0.625,0.25,0.0,0.0,0.0
1,"Louisville/Jefferson County, KY-IN",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.004149377593360996,0.07053941908713693,0.13278008298755187,0.31950207468879666,0.24896265560165975,0.2157676348547718,0.004149377593360996
1,"Louisville/Jefferson County, KY-IN",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.05394190871369295,0.1825726141078838,0.2821576763485477,0.22821576763485477,0.15767634854771784,0.08298755186721991,0.008298755186721992,0.0
1,"Louisville/Jefferson County, KY-IN",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.8132780082987552,0.17842323651452283,0.004149377593360996,0.0,0.0,0.0,0.0,0.0
1,"Louisville/Jefferson County, KY-IN",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0954356846473029,0.7385892116182573,0.14107883817427386,0.02074688796680498,0.0,0.0,0.0,0.0
1,"Louisville/Jefferson County, KY-IN",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.43983402489626555,0.5477178423236515,0.008298755186721992,0.0,0.0,0.0,0.0,0.0
1,"Louisville/Jefferson County, KY-IN",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.06224066390041494,0.21161825726141079,0.4149377593360996,0.26141078838174275,0.04564315352697095,0.0,0.0
1,"Louisville/Jefferson County, KY-IN",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.14107883817427386,0.2572614107883817,0.15767634854771784,0.15352697095435686,0.13278008298755187,0.12033195020746888,0.03319502074688797,0.004149377593360996
1,"Louisville/Jefferson County, KY-IN",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.016597510373443983,0.16597510373443983,0.4024896265560166,0.3941908713692946,0.016597510373443983,0.0,0.0
1,"Middlesborough, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
1,"Middlesborough, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0
1,"Danville, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0
1,"Danville, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
1,"Danville, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Danville, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
1,"Danville, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Danville, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
1,"Danville, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
1,"Danville, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.8620689655172413,0.13793103448275862,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.2413793103448276,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.6896551724137931,0.20689655172413793,0.10344827586206896,0.0,0.0,0.0,0.0,0.0
1,"Huntington-Ashland, WV-KY-OH",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.10344827586206896,0.896551724137931,0.0,0.0,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.17,0.26,0.45,0.09,0.02,0.01,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.42,0.5,0.06,0.01,0.0,0.01,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.62,0.35,0.02,0.01,0.0,0.0,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.66,0.34,0.0,0.0,0.0,0.0,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.03,0.42,0.48,0.06,0.0,0.01,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.38,0.4,0.06,0.11,0.02,0.03,0.0,0.0
1,"Cincinnati, OH-KY-IN",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.01,0.11,0.71,0.16,0.01,0.0,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.20588235294117646,0.23529411764705882,0.2647058823529412,0.17647058823529413,0.08823529411764706,0.029411764705882353
1,"Elizabethtown-Fort Knox, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.11764705882352941,0.3235294117647059,0.2647058823529412,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2647058823529412,0.6176470588235294,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.20588235294117646,0.7647058823529411,0.029411764705882353,0.0,0.0,0.0,0.0,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.20588235294117646,0.4411764705882353,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.17647058823529413,0.20588235294117646,0.14705882352941177,0.08823529411764706,0.08823529411764706,0.20588235294117646,0.08823529411764706,0.0
1,"Elizabethtown-Fort Knox, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.058823529411764705,0.23529411764705882,0.5,0.20588235294117646,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
1,"Mount Sterling, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0
1,"Glasgow, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.21739130434782608,0.30434782608695654,0.4782608695652174,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.34782608695652173,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.6956521739130435,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.7391304347826086,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.13043478260869565,0.391304347826087,0.4782608695652174,0.0,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0
1,"Richmond-Berea, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.08695652173913043,0.782608695652174,0.13043478260869565,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0
1,"Bardstown, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0
1,"Maysville, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1,"Somerset, KY",Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,Not in CBSA,Kentucky,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.017937219730941704,0.21704035874439462,0.2367713004484305,0.20538116591928252,0.14439461883408072,0.10941704035874439,0.06098654708520179,0.0053811659192825115
0,Not in CBSA,Kentucky,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.3650224215246637,0.3327354260089686,0.13901345291479822,0.08609865470852018,0.05201793721973094,0.02062780269058296,0.0017937219730941704,0.0
0,Not in CBSA,Kentucky,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.9201793721973094,0.07623318385650224,0.0008968609865470852,0.0,0.0,0.0,0.0,0.0
0,Not in CBSA,Kentucky,hispanic_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.5246636771300448,0.4053811659192825,0.05201793721973094,0.010762331838565023,0.003587443946188341,0.0008968609865470852,0.0,0.0
0,Not in CBSA,Kentucky,other_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.6538116591928251,0.336322869955157,0.007174887892376682,0.0,0.0,0.0,0.0,0.0
0,Not in CBSA,Kentucky,total_diversity_exp,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.10762331838565023,0.368609865470852,0.2520179372197309,0.16322869955156952,0.08520179372197309,0.017937219730941704,0.0026905829596412557,0.0
0,Not in CBSA,Kentucky,total_diversity_resi,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.3919282511210762,0.2430493273542601,0.1210762331838565,0.09417040358744394,0.06995515695067264,0.06098654708520179,0.017937219730941704,0.0008968609865470852
0,Not in CBSA,Kentucky,diff,-0.55,-0.38750000000000007,-0.22500000000000003,-0.0625,0.09999999999999998,0.26249999999999996,0.42500000000000004,0.5874999999999999,0.75,0.0,0.014349775784753363,0.14080717488789238,0.6295964125560538,0.2062780269058296,0.0053811659192825115,0.0008968609865470852,0.0
1,,Michigan,white_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,,,,,,,,
1,,Michigan,black_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,,,,,,,,
1,,Michigan,asian_diversity_exp,0.0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,,,,,,,,
